iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IND,Asia,India,2020-01-03,201672.67857142858,0.0,0.0,183.3943661971831,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,178640.1978417267,250.6370106761566,,,,,0.0283968309859155,,,321507.16156283,123646.31467793032,125483.24077868855,1572618.2778625954,128316.82471516213,114773.32067510548,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-04,194203.35714285713,0.0,0.0,180.7887323943662,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,176181.05215827352,249.8523131672598,,,,,0.028295573440643873,,,320656.6135163675,123319.20802534319,125193.76844262297,1574941.786259542,128482.69325153374,114974.92405063291,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-05,186734.0357142857,0.0,0.0,178.1830985915493,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,173721.9064748201,249.06761565836302,,,,,0.028194315895372246,,,319806.065469905,122992.1013727561,124904.29610655739,1577265.2946564886,128648.56178790535,115176.52742616033,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-06,179264.7142857143,0.0,0.0,175.57746478873239,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,171262.76079136692,248.28291814946618,,,,,0.02809305835010062,,,318955.51742344245,122664.99472016896,124614.82377049181,1579588.8030534352,128814.43032427695,115378.13080168776,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-07,171795.39285714284,0.0,0.0,172.9718309859155,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,168803.61510791373,247.4982206405694,,,,,0.027991800804828992,,,318104.9693769799,122337.88806758184,124325.35143442624,1581912.3114503818,128980.29886064855,115579.73417721518,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-08,164326.07142857142,0.0,0.0,170.3661971830986,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,166344.46942446055,246.71352313167262,,,,,0.027890543259557365,,,317254.42133051745,122010.78141499474,124035.87909836066,1584235.8198473284,129146.16739702015,115781.33755274261,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-09,156856.75,0.0,0.0,167.7605633802817,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,163885.32374100713,245.92882562277583,,,,,0.02778928571428574,,,316403.8732840549,121683.67476240761,123746.40676229508,1586559.328244275,129312.03593339176,115982.94092827004,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-10,149387.42857142858,0.0,0.0,165.1549295774648,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,161426.17805755395,245.144128113879,,,,,0.027688028169014084,,,315553.3252375924,121356.56810982048,123456.9344262295,1588882.8366412213,129477.90446976337,116184.54430379746,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-11,141918.10714285716,0.0,0.0,162.54929577464787,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,158967.03237410076,244.3594306049822,,,,,0.027586770623742457,,,314702.7771911299,121029.46145723338,123167.46209016393,1591206.345038168,129643.77300613497,116386.14767932489,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-12,134448.7857142857,0.0,0.0,159.94366197183098,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,156507.88669064757,243.57473309608542,,,,,0.02748551307847083,,,313852.2291446674,120702.35480464625,122877.98975409838,1593529.8534351145,129809.64154250656,116587.75105485231,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-13,126979.46428571429,0.0,0.0,157.33802816901408,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,154048.7410071944,242.79003558718864,,,,,0.027384255533199203,,,313001.68109820486,120375.24815205915,122588.5174180328,1595853.361832061,129975.51007887817,116789.35443037974,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-14,119510.14285714286,0.0,0.0,154.73239436619718,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,151589.59532374097,242.00533807829186,,,,,0.027282997987927576,,,312151.13305174233,120048.14149947203,122299.04508196723,1598176.8702290077,130141.37861524978,116990.95780590716,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-15,112040.82142857143,0.0,0.0,152.1267605633803,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,149130.44964028778,241.22064056939502,,,,,0.02718174044265595,,,311300.58500527986,119721.0348468849,122009.57274590165,1600500.3786259543,130307.24715162138,117192.56118143459,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-16,104571.5,0.0,0.0,149.5211267605634,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,146671.3039568346,240.43594306049823,,,,,0.027080482897384323,,,310450.03695881733,119393.9281942978,121720.10040983607,1602823.8870229009,130473.11568799299,117394.16455696202,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-17,97102.17857142858,0.0,0.0,146.9154929577465,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,144212.1582733814,239.65124555160145,,,,,0.026979225352112696,,,309599.4889123548,119066.82154171067,121430.6280737705,1605147.3954198475,130638.98422436458,117595.76793248944,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-18,89632.85714285714,0.0,0.0,144.30985915492957,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,141753.012589928,238.86654804270466,,,,,0.02687796780684107,,,308748.9408658923,118739.71488912357,121141.15573770492,1607470.903816794,130804.85276073619,117797.37130801687,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-19,82163.53571428571,0.0,0.0,141.70422535211267,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,139293.8669064748,238.08185053380782,,,,,0.026776710261569442,,,307898.3928194298,118412.60823653644,120851.68340163934,1609794.4122137404,130970.7212971078,117998.9746835443,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-20,74694.21428571429,0.0,0.0,139.09859154929578,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,136834.72122302162,237.29715302491104,,,,,0.026675452716297787,,,307047.8447729673,118085.50158394931,120562.21106557379,1612117.920610687,131136.5898334794,118200.57805907172,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-21,67224.89285714287,0.0,0.0,136.49295774647888,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,134375.57553956844,236.51245551601426,,,,,0.02657419517102616,,,306197.29672650475,117758.39493136221,120272.73872950822,1614441.4290076336,131302.458369851,118402.18143459914,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-22,59755.57142857142,0.0,0.0,133.88732394366195,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,131916.42985611525,235.72775800711747,,,,,0.026472937625754533,,,305346.7486800422,117431.28827877509,119983.26639344264,1616764.9374045802,131468.32690622262,118603.78481012658,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-23,52286.25,0.0,0.0,131.28169014084506,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,129457.28417266184,234.94306049822063,,,,,0.026371680080482907,,,304496.20063357975,117104.18162618796,119693.79405737706,1619088.4458015268,131634.1954425942,118805.38818565401,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-24,44816.92857142858,0.0,0.0,128.67605633802816,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,126998.13848920865,234.15836298932385,,,,,0.02627042253521128,,,303645.6525871172,116777.07497360086,119404.32172131148,1621411.9541984734,131800.0639789658,119006.99156118144,,,,,,,,0.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-25,37347.60714285716,0.0,0.0,126.07042253521126,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,124538.99280575546,233.37366548042706,,,,,0.026169164989939653,,,302795.1045406547,116449.96832101373,119114.8493852459,1623735.46259542,131965.93251533742,119208.59493670886,,,,,,,,5.56,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-26,29878.28571428571,0.0,0.0,123.46478873239437,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,122079.84712230228,232.58896797153028,,,,,0.026067907444668026,,,301944.5564941922,116122.86166842663,118825.37704918033,1626058.9709923666,132131.80105170904,119410.19831223629,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-27,22408.96428571429,0.0,0.0,120.85915492957746,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,119620.70143884886,231.80427046263344,,,,,0.0259666498993964,,,301094.0084477297,115795.7550158395,118535.90471311475,1628382.4793893131,132297.6695880806,119611.80168776371,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-28,14939.64285714287,0.0,0.0,118.25352112676056,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,117161.55575539568,231.01957295373666,,,,,0.025865392354124772,,,300243.46040126716,115468.64836325237,118246.43237704918,1630705.9877862595,132463.53812445223,119813.40506329114,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-29,7470.32142857142,0.0,0.0,115.64788732394366,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,114702.41007194249,230.23487544483987,,,,,0.025764134808853117,,,299392.91235480463,115141.54171066527,117956.96004098363,1633029.496183206,132629.40666082385,120015.00843881856,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-30,1.0,1.0,0.143,113.04225352112675,0.0,0.0,0.001,0.001,0.0,,0.0,0.0,,,,,,,,,,112243.2643884893,229.4501779359431,,,,,0.02566287726358149,,,298542.36430834216,114814.43505807815,117667.48770491805,1635353.0045801527,132795.27519719544,120216.61181434599,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-01-31,5.0,4.0,0.714,110.43661971830986,0.0,0.0,0.004,0.003,0.001,,0.0,0.0,,,,,,,,,,109784.11870503612,228.6654804270463,,,,,0.025561619718309864,,,297691.81626187963,114487.32840549105,117378.01536885247,1637676.5129770993,132961.14373356703,120418.21518987342,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-01,5.0,0.0,0.714,107.83098591549296,0.0,0.0,0.004,0.0,0.001,,0.0,0.0,,,,,,,,,,107324.9730215827,227.88078291814946,,,,,0.025460362173038237,,,296841.2682154171,114160.22175290392,117088.5430327869,1640000.0213740459,133127.01226993866,120619.81856540084,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-02,2.0,0.5,0.7855,105.22535211267605,0.0,0.0,0.001,,,,0.0,0.0,,,,,,,,,,104865.82733812951,227.09608540925268,,,,,0.02535910462776661,,,295990.7201689546,113833.11510031679,116799.07069672132,1642323.5297709925,133292.88080631025,120821.42194092827,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-03,3.0,1.0,0.857,102.61971830985915,0.0,0.0,0.002,0.001,0.001,,0.0,0.0,,,,,,,,,,102406.68165467633,226.3113879003559,,,,,0.025257847082494983,,,295140.1721224921,113506.00844772969,116509.59836065574,1644647.038167939,133458.74934268187,121023.02531645569,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-04,7.0,4.0,1.429,100.01408450704226,0.0,0.0,0.005,0.003,0.001,,0.0,0.0,,,,,,,,,,99947.53597122314,225.5266903914591,,,,,0.025156589537223356,,,294289.6240760296,113178.90179514256,116220.12602459016,1646970.5465648856,133624.61787905346,121224.62869198312,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-05,7.0,0.0,1.429,97.40845070422534,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,97488.39028776973,224.74199288256227,,,,,0.02505533199195173,,,293439.07602956705,112851.79514255543,115930.65368852459,1649294.054961832,133790.48641542505,121426.23206751054,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-06,7.0,0.0,1.286,94.80281690140845,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,95029.24460431654,223.9572953736655,,,,,0.024954074446680102,,,292588.5279831046,112524.68848996834,115641.18135245901,1651617.5633587786,133956.35495179667,121627.83544303797,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-07,7.0,0.0,0.714,92.19718309859155,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,92570.09892086335,223.1725978647687,,,,,0.024852816901408475,,,291737.97993664205,112197.5818373812,115351.70901639346,1653941.0717557252,134122.22348816827,121829.4388185654,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-08,7.0,0.0,0.714,89.59154929577464,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,90110.95323741017,222.38790035587192,,,,,0.02475155935613682,,,290887.4318901795,111870.47518479411,115062.23668032789,1656264.5801526718,134288.0920245399,122031.04219409282,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-09,7.0,0.0,0.714,86.98591549295774,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,87651.80755395698,221.60320284697508,,,,,0.024650301810865194,,,290036.883843717,111543.36853220698,114772.76434426231,1658588.0885496184,134453.96056091148,122232.64556962025,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-10,7.0,0.0,0.571,84.38028169014085,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,85192.66187050357,220.8185053380783,,,,,0.024549044265593567,,,289186.3357972545,111216.26187961985,114483.29200819673,1660911.596946565,134619.82909728307,122434.24894514767,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-11,7.0,0.0,0.0,81.77464788732394,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,82733.51618705038,220.0338078291815,,,,,0.02444778672032194,,,288335.787750792,110889.15522703275,114193.81967213115,1663235.1053435116,134785.6976336547,122635.8523206751,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-12,7.0,0.0,0.0,79.16901408450704,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,80274.3705035972,219.24911032028473,,,,,0.024346529175050313,,,287485.23970432946,110562.04857444562,113904.34733606558,1665558.6137404582,134951.5661700263,122837.45569620252,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-13,7.0,0.0,0.0,76.56338028169014,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,77815.22482014401,218.4644128113879,,,,,0.024245271629778686,,,286634.69165786693,110234.94192185852,113614.875,1667882.1221374047,135117.4347063979,123039.05907172995,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-14,7.0,0.0,0.0,73.95774647887323,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,75356.07913669059,217.6797153024911,,,,,0.02414401408450706,,,285784.14361140446,109907.8352692714,113325.40266393442,1670205.630534351,135283.3032427695,123240.66244725737,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-15,7.0,0.0,0.0,71.35211267605634,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,72896.9334532374,216.89501779359432,,,,,0.024042756539235433,,,284933.59556494193,109580.72861668427,113035.93032786887,1672529.1389312977,135449.1717791411,123442.2658227848,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-16,7.0,0.0,0.0,68.74647887323944,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,70437.78776978422,216.11032028469754,,,,,0.023941498993963806,,,284083.0475184794,109253.62196409717,112746.4579918033,1674852.6473282443,135615.0403155127,123643.86919831223,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-17,7.0,0.0,0.0,66.14084507042253,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,67978.64208633103,215.32562277580075,,,,,0.02384024144869218,,,283232.4994720169,108926.51531151004,112456.98565573772,1677176.1557251909,135780.9088518843,123845.47257383965,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-18,7.0,0.0,0.0,63.53521126760563,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,65519.49640287785,214.5409252669039,,,,,0.023738983903420524,,,282381.9514255544,108599.40865892291,112167.51331967214,1679499.6641221375,135946.77738825593,124047.07594936708,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-19,7.0,0.0,0.0,60.929577464788736,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,63060.35071942443,213.75622775800713,,,,,0.023637726358148897,,,281531.4033790919,108272.30200633581,111878.04098360657,1681823.172519084,136112.64592462752,124248.6793248945,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-20,7.0,0.0,0.0,58.323943661971825,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,60601.205035971245,212.97153024911034,,,,,0.02353646881287727,,,280680.8553326294,107945.19535374868,111588.56864754099,1684146.6809160307,136278.5144609991,124450.28270042193,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-21,7.0,0.0,0.0,55.718309859154914,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,58142.05935251806,212.18683274021356,,,,,0.023435211267605643,,,279830.3072861668,107618.08870116159,111299.09631147541,1686470.1893129773,136444.38299737073,124651.88607594937,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-22,7.0,0.0,0.0,53.11267605633802,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,55682.913669064874,211.40213523131672,,,,,0.023333953722334017,,,278979.75923970435,107290.98204857446,111009.62397540984,1688793.6977099236,136610.25153374232,124853.4894514768,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-23,7.0,0.0,0.0,50.50704225352112,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,53223.767985611456,210.61743772241994,,,,,0.02323269617706239,,,278129.2111932419,106963.87539598733,110720.15163934426,1691117.2061068702,136776.12007011395,125055.09282700422,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-24,7.0,0.0,0.0,47.901408450704224,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,50764.62230215827,209.83274021352315,,,,,0.023131438631790763,,,277278.6631467793,106636.76874340023,110430.67930327871,1693440.7145038168,136941.98860648554,125256.69620253165,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-25,7.0,0.0,0.0,45.29577464788733,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,48305.476618705085,209.04804270462637,,,,,0.023030181086519136,,,276428.1151003168,106309.6620908131,110141.20696721313,1695764.2229007634,137107.85714285713,125458.29957805907,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-26,7.0,0.0,0.0,42.69014084507043,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,45846.3309352519,208.26334519572953,,,,,0.02292892354124751,,,275577.56705385423,105982.55543822597,109851.73463114756,1698087.73129771,137273.72567922875,125659.9029535865,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-27,7.0,0.0,0.0,40.084507042253506,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,43387.18525179871,207.47864768683274,,,,,0.022827665995975854,,,274727.01900739176,105655.44878563887,109562.26229508198,1700411.2396946566,137439.59421560034,125861.50632911392,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
IND,Asia,India,2020-02-28,7.0,0.0,0.0,37.47887323943661,0.0,0.0,0.005,0.0,0.0,,0.0,0.0,,,,,,,,,,40928.039568345295,206.69395017793596,,,,,0.022726408450704227,,,273876.4709609293,105328.34213305174,109272.7899590164,1702734.7480916032,137605.46275197197,126063.10970464135,,,,,,,,10.19,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120.0,,,,
